id,date,Sale Price,Bedrooms,Bathrooms,Living Area Sqft,Lot Area Sqft,Floors,Waterfront,View,Condition,Grade,Above Ground Area Sqft,Basement Area Sqft,Year Built,Year Renovated,Zipcode,Latitude,Longitude,sqft_living15,sqft_lot15,Sale Year,House Age,Renovation Status,Years Since Renovation,Price per Sqft
8910500150,20140529T000000,329932.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,2014,43,Not Renovated,43,225.98
1938400410,20150310T000000,275000.0,3,1.75,1650,7700,1.0,0,0,4,8,1650,0,1977,0,98023,47.3155,-122.365,2020,7700,2015,38,Not Renovated,38,166.67
7338200180,20140910T000000,590000.0,4,2.5,2660,35010,2.0,0,2,3,9,2660,0,1993,0,98045,47.4816,-121.714,2330,35448,2014,21,Not Renovated,21,221.8
3636800180,20150123T000000,782000.0,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,1997,0,98053,47.6772,-122.056,3530,26673,2015,18,Not Renovated,18,222.79
9545240180,20140616T000000,575000.0,4,2.5,2120,9603,2.0,0,0,3,8,2120,0,1985,0,98027,47.5348,-122.053,1990,9611,2014,29,Not Renovated,29,271.23
3293700482,20150114T000000,509000.0,3,2.25,1780,9315,2.0,0,0,3,7,1780,0,1996,0,98133,47.7484,-122.353,1780,8545,2015,19,Not Renovated,19,285.96
7968000120,20140509T000000,290000.0,4,2.5,2000,13300,1.0,0,0,4,7,1200,800,1968,0,98001,47.353,-122.294,1800,9810,2014,46,Not Renovated,46,145.0
7655900062,20140728T000000,305240.0,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600,2014,58,Not Renovated,58,234.8
4321200970,20140610T000000,555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000,2014,84,Not Renovated,84,254.59
8645540040,20140725T000000,317000.0,3,2.0,1790,8228,1.0,0,0,3,7,1390,400,1980,0,98058,47.4658,-122.172,1880,8228,2014,34,Not Renovated,34,177.09
7504200120,20140613T000000,430000.0,3,2.0,1910,5040,1.5,0,0,3,8,1910,0,1971,0,98074,47.6312,-122.061,1980,4275,2014,43,Not Renovated,43,225.13
3867400175,20150224T000000,850000.0,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39,2090,4173,2015,53,Not Renovated,53,472.22
4022906222,20141126T000000,469000.0,3,2.25,2620,10659,1.0,0,0,3,7,1660,960,1976,0,98155,47.7643,-122.273,1820,12071,2014,38,Not Renovated,38,179.01
7346600092,20140730T000000,327200.0,2,2.0,1440,8425,1.0,0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,2014,72,Renovated,31,227.22
3222049044,20140612T000000,835000.0,3,3.0,2790,12523,2.0,1,4,4,8,1600,1190,1977,0,98198,47.3571,-122.324,2990,11476,2014,37,Not Renovated,37,299.28
1843100580,20140903T000000,360000.0,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,98042,47.374,-122.125,2340,11188,2014,24,Not Renovated,24,153.85
393000142,20141211T000000,372000.0,4,2.5,2070,8658,2.0,0,0,3,8,2070,0,1999,0,98178,47.5072,-122.257,2010,7215,2014,15,Not Renovated,15,179.71
3288200360,20150326T000000,453000.0,3,1.0,2160,11484,1.5,0,0,4,7,2160,0,1968,0,98034,47.7277,-122.185,2270,10080,2015,47,Not Renovated,47,209.72
5379800040,20140813T000000,275000.0,2,1.75,2090,11317,1.0,0,0,5,7,1090,1000,1931,0,98188,47.4594,-122.279,1940,11317,2014,83,Not Renovated,83,131.58
6843600040,20140702T000000,475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.332,2040,7360,2014,51,Not Renovated,51,232.84
1091500120,20150213T000000,310000.0,4,2.75,1950,9720,1.0,0,0,3,7,1400,550,1986,0,98031,47.3969,-122.205,2300,10530,2015,29,Not Renovated,29,158.97
7148200040,20150210T000000,173000.0,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,1350,8623,2015,58,Not Renovated,58,144.17
1623089025,20150403T000000,313500.0,5,3.0,2240,94960,1.0,0,0,3,6,2240,0,1985,0,98045,47.481,-121.788,1780,43400,2015,30,Not Renovated,30,139.96
3278600760,20140729T000000,345000.0,3,2.5,1360,1489,2.0,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688,2014,7,Not Renovated,7,253.68
1226039054,20150316T000000,436000.0,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500,2015,60,Not Renovated,60,290.67
798000145,20140924T000000,244500.0,2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986,2014,75,Not Renovated,75,188.08
7905400040,20140711T000000,206000.0,3,1.75,1140,9800,1.0,0,0,4,7,1140,0,1968,0,98001,47.3063,-122.27,1370,9800,2014,46,Not Renovated,46,180.7
3825310720,20150421T000000,890000.0,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065,2015,10,Not Renovated,10,303.75
4137000540,20150122T000000,329950.0,4,2.25,2140,8874,2.0,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789,2015,29,Not Renovated,29,154.18
120059044,20150217T000000,250000.0,3,1.75,1628,286355,1.0,0,0,3,7,1628,0,1996,0,98092,47.2558,-122.122,1490,216344,2015,19,Not Renovated,19,153.56
420069021,20141027T000000,246000.0,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,2014,65,Not Renovated,65,123.62
622100092,20140716T000000,440000.0,3,1.75,1950,19747,1.0,0,0,3,7,1150,800,1979,0,98072,47.7685,-122.162,2560,9674,2014,35,Not Renovated,35,225.64
3876312620,20140924T000000,395000.0,4,1.75,1910,8117,1.0,0,0,3,7,1460,450,1975,0,98072,47.7344,-122.173,1810,8100,2014,39,Not Renovated,39,206.81
3331001165,20140926T000000,305000.0,3,1.0,820,5150,1.0,0,0,5,6,820,0,1918,0,98118,47.5514,-122.284,1100,5150,2014,96,Not Renovated,96,371.95
2019200220,20140923T000000,160000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,2014,29,Not Renovated,29,108.84
7956200220,20140811T000000,169500.0,3,1.0,1060,10023,1.0,0,0,3,6,1060,0,1962,0,98023,47.2869,-122.36,1060,10023,2014,52,Not Renovated,52,159.91
6632900452,20141205T000000,690500.0,4,2.75,3130,8920,2.0,0,0,3,8,3130,0,2014,0,98155,47.7397,-122.316,1450,9183,2014,0,Not Renovated,0,220.61
8165100035,20141203T000000,245560.0,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,1957,0,98177,47.7775,-122.365,1800,9693,2014,57,Not Renovated,57,194.89
9264930970,20150311T000000,345000.0,4,2.75,2200,13498,2.0,0,0,3,8,2200,0,1987,0,98023,47.3148,-122.35,2190,11850,2015,28,Not Renovated,28,156.82
3344500085,20141015T000000,383000.0,4,1.75,2580,19607,1.0,0,2,4,8,1290,1290,1958,0,98056,47.5067,-122.197,1970,9569,2014,56,Not Renovated,56,148.45
3320000222,20140827T000000,388500.0,3,2.25,1350,944,2.0,0,0,3,8,1050,300,2007,0,98144,47.5997,-122.312,1350,1245,2014,7,Not Renovated,7,287.78
3375300210,20140918T000000,250000.0,3,1.75,1350,8548,1.0,0,0,3,7,1350,0,1985,0,98003,47.3179,-122.33,1660,8538,2014,29,Not Renovated,29,185.19
5469500580,20150203T000000,455500.0,3,1.75,2290,19000,1.0,0,0,4,9,1650,640,1973,0,98042,47.3837,-122.158,2900,13034,2015,42,Not Renovated,42,198.91
8146100610,20141201T000000,672000.0,3,1.0,1220,8573,1.0,0,0,4,7,1220,0,1954,0,98004,47.6088,-122.193,1390,8573,2014,60,Not Renovated,60,550.82
3223059123,20140630T000000,550000.0,4,1.5,2750,128502,1.0,0,0,2,7,1500,1250,1958,0,98055,47.4345,-122.198,1470,11514,2014,56,Not Renovated,56,200.0
2325059101,20150506T000000,487000.0,3,1.75,1430,12632,1.0,0,0,3,7,1430,0,1959,0,98008,47.6371,-122.123,1750,10350,2015,56,Not Renovated,56,340.56
9475710040,20140820T000000,291375.0,4,2.5,2220,6233,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,2014,13,Not Renovated,13,131.25
9310300175,20150304T000000,225000.0,3,1.0,1490,15850,1.0,0,0,3,7,1490,0,1946,0,98133,47.7411,-122.347,1950,13228,2015,69,Not Renovated,69,151.01
8099900040,20141111T000000,519950.0,5,3.5,2440,10200,2.0,0,0,4,7,2440,0,1974,0,98075,47.5814,-122.003,2000,10568,2014,40,Not Renovated,40,213.09
3224800120,20140826T000000,250000.0,3,2.5,2070,8400,2.0,0,0,4,8,2070,0,1990,0,98002,47.3099,-122.206,2070,9239,2014,24,Not Renovated,24,120.77
4232903265,20140918T000000,614950.0,3,1.0,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,2014,114,Not Renovated,114,409.97
8861500065,20150114T000000,599500.0,4,2.25,2020,10260,2.0,0,0,4,7,2020,0,1984,0,98052,47.6801,-122.114,2020,10311,2015,31,Not Renovated,31,296.78
3585300365,20140924T000000,625000.0,4,1.5,2190,13660,1.0,0,3,3,8,2190,0,1952,0,98177,47.7658,-122.37,2520,20500,2014,62,Not Renovated,62,285.39
8019200360,20150506T000000,248500.0,2,1.0,780,10064,1.0,0,0,4,7,780,0,1958,0,98168,47.4913,-122.318,1090,14750,2015,57,Not Renovated,57,318.59
2862100205,20140930T000000,469950.0,5,2.0,1220,4200,1.0,0,0,4,6,1090,130,1921,0,98105,47.6677,-122.321,1790,4200,2014,93,Not Renovated,93,385.2
7420100040,20150422T000000,525000.0,3,1.5,1840,10956,1.0,0,0,4,8,1840,0,1970,0,98033,47.6746,-122.164,1680,10950,2015,45,Not Renovated,45,285.33
223039229,20140902T000000,787500.0,2,2.5,2390,6928,2.0,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,2014,65,Renovated,32,329.5
7967950040,20150416T000000,485000.0,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913,2015,10,Not Renovated,10,130.73
1443500120,20150407T000000,310000.0,2,1.0,750,5379,1.0,0,0,3,6,750,0,1919,0,98118,47.5324,-122.272,1030,5511,2015,96,Not Renovated,96,413.33
3920000040,20141010T000000,280000.0,5,2.0,2110,7919,1.0,0,0,3,7,1110,1000,1966,0,98118,47.5164,-122.267,1590,5250,2014,48,Not Renovated,48,132.7
126059021,20150402T000000,200000.0,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,2015,93,Not Renovated,93,196.08
8106300970,20141010T000000,490000.0,3,2.5,3080,7363,2.0,0,0,3,9,3080,0,2006,0,98055,47.4473,-122.205,2860,5273,2014,8,Not Renovated,8,159.09
9320900610,20141231T000000,146000.0,3,1.0,900,4770,1.0,0,0,3,6,900,0,1969,2009,98023,47.3038,-122.362,900,3480,2014,45,Renovated,5,162.22
5647900650,20141120T000000,500000.0,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,98001,47.3296,-122.256,1870,14547,2014,28,Not Renovated,28,134.41
1432701430,20140910T000000,242500.0,3,1.0,940,7380,1.0,0,0,3,6,940,0,1959,0,98058,47.4516,-122.175,1210,8095,2014,55,Not Renovated,55,257.98
6632300477,20141006T000000,324950.0,3,1.0,1040,7288,1.0,0,0,3,7,1040,0,1959,0,98125,47.7287,-122.311,1160,7287,2014,55,Not Renovated,55,312.45
9476200150,20150416T000000,231500.0,2,1.0,1000,7615,1.0,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000,2015,72,Not Renovated,72,231.5
8029500450,20140529T000000,300000.0,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,2660,9861,2014,25,Not Renovated,25,144.23
9510320150,20141202T000000,545000.0,4,2.5,2500,50595,2.0,0,0,3,9,2500,0,1997,0,98045,47.4736,-121.731,2765,33720,2014,17,Not Renovated,17,218.0
415100085,20150217T000000,350000.0,3,1.0,1050,8583,1.0,0,0,5,6,1050,0,1955,0,98133,47.7451,-122.339,1460,7351,2015,60,Not Renovated,60,333.33
8562850150,20140523T000000,467100.0,3,1.75,1620,8645,1.0,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645,2014,41,Not Renovated,41,288.33
1951600150,20150408T000000,180000.0,3,1.0,1610,8500,1.5,0,0,3,7,1610,0,1959,0,98032,47.3717,-122.297,1070,8750,2015,56,Not Renovated,56,111.8
6745700150,20140710T000000,749000.0,4,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000,2014,94,Not Renovated,94,351.64
9211520410,20141009T000000,245000.0,3,2.5,1460,11593,2.0,0,0,3,7,1460,0,1989,0,98023,47.2984,-122.385,1640,9703,2014,25,Not Renovated,25,167.81
3388000040,20140819T000000,260000.0,5,1.0,1600,7350,1.0,0,0,5,7,1600,0,1962,0,98031,47.3943,-122.196,1600,7725,2014,52,Not Renovated,52,162.5
3566800040,20140607T000000,490000.0,3,3.0,1730,2940,3.0,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410,2014,29,Not Renovated,29,283.24
4221250120,20140827T000000,565000.0,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,2014,11,Not Renovated,11,247.81
1402600040,20140825T000000,330000.0,4,2.25,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4406,-122.139,2070,7469,2014,31,Not Renovated,31,135.8
2720000120,20141104T000000,295000.0,3,1.0,1380,7575,1.0,0,0,4,7,1380,0,1963,0,98056,47.5139,-122.187,1320,7600,2014,51,Not Renovated,51,213.77
3359500665,20141009T000000,725000.0,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,98115,47.6754,-122.325,1290,3500,2014,111,Not Renovated,111,405.03
7732650040,20140903T000000,1135000.0,4,2.5,3370,10602,2.0,0,0,3,10,3370,0,1999,0,98007,47.6591,-122.147,2950,9949,2014,15,Not Renovated,15,336.8
2874600040,20140804T000000,680000.0,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,98177,47.7065,-122.37,1940,6300,2014,58,Not Renovated,58,232.88
6154900065,20141030T000000,490000.0,2,1.0,2180,9300,1.0,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378,2014,67,Not Renovated,67,224.77
3491300180,20150427T000000,635000.0,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588,2015,89,Not Renovated,89,429.05
619079096,20150406T000000,750000.0,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,47.1622,-121.971,1280,325393,2015,36,Not Renovated,36,319.15
9264920620,20141209T000000,330000.0,4,2.25,2440,8098,2.0,0,0,3,8,2440,0,1983,0,98023,47.3126,-122.346,2110,7911,2014,31,Not Renovated,31,135.25
7899800730,20150324T000000,270000.0,3,2.5,1350,1189,2.0,0,0,3,7,1080,270,2007,0,98106,47.5218,-122.358,1300,1182,2015,8,Not Renovated,8,200.0
8944750730,20140514T000000,340000.0,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716,2014,17,Not Renovated,17,172.59
2922703150,20150304T000000,413252.0,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,1951,0,98117,47.6834,-122.366,1610,5530,2015,64,Not Renovated,64,372.3
293610040,20150210T000000,600000.0,4,2.75,2950,5803,2.0,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803,2015,8,Not Renovated,8,203.39
7215720410,20150415T000000,726888.0,5,3.0,2970,7261,2.0,0,0,3,9,2970,0,1999,0,98075,47.5994,-122.019,2970,8437,2015,16,Not Renovated,16,244.74
5550300175,20141206T000000,285000.0,2,1.0,720,6400,1.0,0,0,4,6,720,0,1943,0,98126,47.5286,-122.368,1030,6400,2014,71,Not Renovated,71,395.83
1588600040,20150206T000000,365000.0,2,1.0,770,5680,1.0,0,0,4,6,770,0,1929,0,98117,47.6951,-122.366,1170,5514,2015,86,Not Renovated,86,474.03
7819000040,20150309T000000,295000.0,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200,2015,51,Not Renovated,51,178.79
1839920180,20150318T000000,460000.0,3,2.25,1620,7350,1.0,0,0,3,7,1170,450,1969,0,98034,47.7248,-122.179,1800,7350,2015,46,Not Renovated,46,283.95
2560803085,20140925T000000,230000.0,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,98198,47.3775,-122.319,1360,2873,2014,67,Not Renovated,67,152.32
6414100133,20140522T000000,337000.0,3,1.0,1070,6109,1.0,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,2014,63,Not Renovated,63,314.95
164000174,20140908T000000,300000.0,3,1.0,1010,6300,1.0,0,0,3,7,1010,0,1957,0,98133,47.7304,-122.352,1480,7480,2014,57,Not Renovated,57,297.03
1118001201,20150130T000000,2300000.0,4,2.5,3370,8402,1.0,0,0,5,10,2240,1130,1962,0,98112,47.6349,-122.29,3190,8700,2015,53,Not Renovated,53,682.49
5104510720,20141210T000000,360000.0,4,2.5,2000,5500,2.0,0,0,3,8,2000,0,2003,0,98038,47.3552,-122.014,2000,5512,2014,11,Not Renovated,11,180.0
3904910650,20150316T000000,585000.0,3,2.5,2060,10839,2.0,0,0,3,8,2060,0,1987,0,98029,47.5675,-122.016,2180,8126,2015,28,Not Renovated,28,283.98
9211500620,20141008T000000,182700.0,3,2.25,1740,6650,1.0,0,0,3,7,1240,500,1978,0,98023,47.2979,-122.379,1740,7000,2014,36,Not Renovated,36,105.0
6402710120,20140505T000000,309950.0,3,2.5,1880,7838,2.0,0,0,3,7,1880,0,1994,0,98055,47.4439,-122.19,1810,7915,2014,20,Not Renovated,20,164.87
1245001739,20150316T000000,550000.0,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,1220,7579,2015,43,Not Renovated,43,572.92
6817850040,20141111T000000,825000.0,3,2.5,3280,26413,1.0,0,3,3,11,2670,610,1985,0,98074,47.6395,-122.05,3280,25211,2014,29,Not Renovated,29,251.52
9839301165,20141001T000000,998500.0,2,1.0,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400,2014,100,Not Renovated,100,635.99
1854900410,20141101T000000,644500.0,4,2.5,2990,5342,2.0,0,0,3,8,2990,0,2004,0,98074,47.6124,-122.009,2990,5936,2014,10,Not Renovated,10,215.55
2787700180,20150112T000000,320000.0,3,2.0,1250,8636,1.0,0,0,5,7,1250,0,1968,0,98059,47.5066,-122.159,1620,7653,2015,47,Not Renovated,47,256.0
1843130210,20141015T000000,266950.0,3,2.5,1920,4803,2.0,0,0,3,7,1920,0,2005,0,98042,47.3745,-122.127,2240,5231,2014,9,Not Renovated,9,139.04
205000450,20140514T000000,633100.0,4,2.5,2470,33305,2.0,0,0,3,9,2470,0,1993,0,98053,47.6303,-121.99,2440,33305,2014,21,Not Renovated,21,256.32
3626039279,20140805T000000,395000.0,2,1.0,960,6700,1.0,0,0,3,7,960,0,1951,0,98103,47.6955,-122.357,1350,6700,2014,63,Not Renovated,63,411.46
3126049261,20150316T000000,259250.0,3,1.0,940,5904,1.0,0,0,3,6,940,0,1947,0,98103,47.699,-122.35,870,5728,2015,68,Not Renovated,68,275.8
8658303265,20141106T000000,300000.0,3,1.0,1260,5000,1.0,0,0,4,6,1260,0,1968,0,98014,47.6492,-121.915,1180,7500,2014,46,Not Renovated,46,238.1
2421059009,20150220T000000,413000.0,3,1.75,2280,139392,1.0,0,0,3,8,2280,0,1977,0,98092,47.291,-122.118,2280,117176,2015,38,Not Renovated,38,181.14
3111300040,20140801T000000,435000.0,3,2.25,1740,8491,1.0,0,0,3,8,1240,500,1958,0,98177,47.7758,-122.379,2080,8494,2014,56,Not Renovated,56,250.0
1770000330,20141003T000000,500000.0,4,2.75,2630,15000,1.0,0,0,4,7,1690,940,1976,0,98072,47.7425,-122.089,1800,16500,2014,38,Not Renovated,38,190.11
4174600264,20140801T000000,402000.0,4,1.75,2430,5481,1.0,0,0,3,8,1430,1000,1953,0,98108,47.5569,-122.298,2050,5508,2014,61,Not Renovated,61,165.43
822039025,20150501T000000,777700.0,3,2.5,2260,251460,1.5,0,0,3,10,2260,0,1995,0,98070,47.4096,-122.449,1610,244372,2015,20,Not Renovated,20,344.12
9521101065,20150323T000000,580000.0,2,1.5,1220,5000,1.0,0,2,4,7,1220,0,1938,0,98103,47.6624,-122.348,2090,3850,2015,77,Not Renovated,77,475.41
3244500158,20140908T000000,570000.0,3,1.75,2580,40392,1.0,0,0,3,9,1390,1190,1986,0,98072,47.7637,-122.134,2460,46173,2014,28,Not Renovated,28,220.93
3603000410,20141208T000000,174950.0,2,1.0,730,6000,1.0,0,0,3,6,730,0,1950,1985,98198,47.3832,-122.3,1750,7200,2014,64,Renovated,29,239.66
7548300441,20140507T000000,300000.0,2,1.0,760,3001,1.0,0,0,3,6,760,0,1913,0,98144,47.5874,-122.311,1750,5000,2014,101,Not Renovated,101,394.74
3034200142,20140923T000000,435000.0,3,1.5,1740,6988,1.0,0,0,3,7,1600,140,1950,0,98133,47.7211,-122.33,1650,7500,2014,64,Not Renovated,64,250.0
8651611590,20140528T000000,840000.0,4,2.5,3420,8405,2.0,0,0,3,10,3420,0,2000,0,98074,47.6328,-122.064,3230,8460,2014,14,Not Renovated,14,245.61
2978800120,20140618T000000,469000.0,5,2.5,2240,7543,1.0,0,0,3,7,1140,1100,1966,0,98177,47.7756,-122.372,2110,7408,2014,48,Not Renovated,48,209.38
7011200515,20141112T000000,870000.0,4,1.75,1920,3600,2.0,0,0,4,8,1920,0,1907,0,98119,47.6382,-122.368,1920,3600,2014,107,Not Renovated,107,453.12
7199340620,20140604T000000,532000.0,4,1.75,2020,7029,1.0,0,0,4,7,1430,590,1979,0,98052,47.6983,-122.127,1780,7200,2014,35,Not Renovated,35,263.37
7291700065,20150326T000000,455000.0,4,1.5,1880,11400,1.0,0,0,3,7,1280,600,1955,0,98177,47.7718,-122.381,1880,11400,2015,60,Not Renovated,60,242.02
2129700142,20140731T000000,201000.0,3,1.0,1010,25277,1.0,0,0,5,5,1010,0,1961,0,98019,47.7242,-121.951,1570,213879,2014,53,Not Renovated,53,199.01
318300040,20140923T000000,649000.0,5,3.25,3990,13087,2.0,0,0,3,9,2400,1590,1991,0,98042,47.3632,-122.061,2580,13633,2014,23,Not Renovated,23,162.66
5101400871,20150524T000000,445500.0,2,1.75,1390,6670,1.0,0,0,3,6,720,670,1941,0,98115,47.6914,-122.308,920,6380,2015,74,Not Renovated,74,320.5
2561360120,20140527T000000,475000.0,3,2.0,1230,11502,1.0,0,0,4,7,1230,0,1984,0,98052,47.7017,-122.127,1660,11727,2014,30,Not Renovated,30,386.18
293800120,20150430T000000,590000.0,4,2.5,2940,29013,2.0,0,0,3,10,2940,0,1992,0,98077,47.7635,-122.044,3010,34071,2015,23,Not Renovated,23,200.68
2595300155,20150224T000000,565000.0,4,1.5,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160,2015,80,Renovated,52,257.99
2853600155,20140915T000000,110000.0,1,1.0,640,10280,1.0,0,0,2,5,640,0,1920,0,98126,47.5144,-122.368,1090,9000,2014,94,Not Renovated,94,171.88
4365200555,20141219T000000,375000.0,3,2.5,1670,7740,1.0,0,0,3,7,1130,540,1974,0,98126,47.5222,-122.37,1220,7740,2014,40,Not Renovated,40,224.55
2473100790,20140718T000000,255000.0,3,1.5,1240,8528,1.0,0,0,4,7,1240,0,1967,0,98058,47.4478,-122.157,1570,8064,2014,47,Not Renovated,47,205.65
8019200925,20150429T000000,315000.0,5,1.75,1850,14800,1.5,0,0,3,6,1760,90,1937,0,98168,47.4935,-122.321,1250,14800,2015,78,Not Renovated,78,170.27
6071600450,20141120T000000,496600.0,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,98006,47.5488,-122.171,2060,8400,2014,53,Not Renovated,53,245.84
5249803036,20140714T000000,380000.0,3,1.0,1020,4800,1.0,0,0,3,7,1020,0,1944,0,98118,47.5615,-122.272,1400,5465,2014,70,Not Renovated,70,372.55
3222069151,20141110T000000,338950.0,3,1.75,1610,22496,1.0,0,0,4,7,1610,0,1974,0,98042,47.3443,-122.073,2050,35772,2014,40,Not Renovated,40,210.53
5561400610,20141019T000000,542500.0,5,3.5,2730,42500,1.0,0,0,3,8,1530,1200,1989,0,98027,47.4587,-121.996,3180,37970,2014,25,Not Renovated,25,198.72
5700000905,20140816T000000,739000.0,5,2.5,2840,5000,1.0,0,0,4,7,1620,1220,1913,0,98144,47.5817,-122.291,2200,5000,2014,101,Not Renovated,101,260.21
3362401935,20140619T000000,549000.0,4,1.75,1290,3060,2.0,0,0,4,7,1290,0,1906,0,98103,47.6798,-122.348,1510,4080,2014,108,Not Renovated,108,425.58
2893000610,20140624T000000,252000.0,3,2.25,1670,7881,1.0,0,0,4,7,1190,480,1977,0,98031,47.4105,-122.18,1870,7820,2014,37,Not Renovated,37,150.9
7856410411,20140922T000000,1698890.0,4,4.5,3860,15246,2.0,0,4,3,11,2940,920,2004,0,98006,47.56,-122.161,3750,14790,2014,10,Not Renovated,10,440.13
8156600155,20140611T000000,735000.0,4,1.75,2460,5100,1.5,0,0,5,7,1450,1010,1909,0,98115,47.6782,-122.3,1560,5100,2014,105,Not Renovated,105,298.78
2560803248,20140709T000000,270000.0,4,2.5,1660,8063,1.0,0,0,4,7,1660,0,1978,0,98198,47.3761,-122.32,1060,8437,2014,36,Not Renovated,36,162.65
1118001215,20150204T000000,2250000.0,3,2.5,3420,8700,1.0,0,0,3,9,2890,530,1951,0,98112,47.6352,-122.29,3370,8700,2015,64,Not Renovated,64,657.89
1437500035,20141010T000000,155000.0,2,1.0,1010,43056,1.5,0,0,3,5,1010,0,1990,0,98014,47.7105,-121.316,830,18297,2014,24,Not Renovated,24,153.47
2124049229,20150302T000000,469000.0,4,2.5,2240,5624,1.0,0,0,3,7,1520,720,1961,0,98108,47.5574,-122.308,2240,7495,2015,54,Not Renovated,54,209.38
7129304225,20150108T000000,305000.0,4,2.25,2340,5250,2.0,0,0,5,7,2340,0,1965,0,98118,47.5183,-122.266,1540,5250,2015,50,Not Renovated,50,130.34
7986400180,20140710T000000,675000.0,3,1.75,1920,4500,1.0,0,0,5,7,960,960,1924,0,98107,47.6645,-122.357,1190,4000,2014,90,Not Renovated,90,351.56
809001970,20141231T000000,931000.0,3,2.5,2460,6600,1.5,0,0,4,8,1560,900,1929,0,98109,47.6364,-122.351,2090,3400,2014,85,Not Renovated,85,378.46
7979900145,20150205T000000,385000.0,3,1.0,1470,11398,1.0,0,0,3,8,1470,0,1950,0,98155,47.746,-122.296,1710,11407,2015,65,Not Renovated,65,261.9
3299600040,20150214T000000,815000.0,3,2.5,3400,12442,2.0,0,0,3,9,3400,0,2001,0,98075,47.5611,-122.032,3250,8635,2015,14,Not Renovated,14,239.71
8651730580,20150330T000000,531000.0,3,2.25,1910,8390,1.0,0,0,3,7,1910,0,1979,0,98034,47.73,-122.216,2410,8390,2015,36,Not Renovated,36,278.01
